product_id,store_id,date,stock_level,reorder_point,stockout_risk
PRD_0038,STR_004,2025-01-06,98,35,0
PRD_0039,STR_004,2025-01-06,8,42,1
PRD_0040,STR_004,2025-01-06,72,40,0
PRD_0001,STR_005,2025-01-06,88,45,0
PRD_0002,STR_005,2025-01-06,85,20,0
PRD_0003,STR_005,2025-01-06,155,27,0
PRD_0004,STR_005,2025-01-06,91,25,0
PRD_0005,STR_005,2025-01-06,39,40,1
PRD_0006,STR_005,2025-01-06,36,37,1
PRD_0007,STR_005,2025-01-06,37,39,1
PRD_0008,STR_005,2025-01-06,103,25,0
PRD_0009,STR_005,2025-01-06,67,41,0
PRD_0010,STR_005,2025-01-06,127,30,0
PRD_0011,STR_005,2025-01-06,245,29,0
PRD_0012,STR_005,2025-01-06,188,49,0
PRD_0013,STR_005,2025-01-06,222,39,0
PRD_0014,STR_005,2025-01-06,28,43,1
PRD_0015,STR_005,2025-01-06,68,23,0
PRD_0016,STR_005,2025-01-06,245,39,0
PRD_0017,STR_005,2025-01-06,57,38,0
PRD_0018,STR_005,2025-01-06,61,28,0
PRD_0019,STR_005,2025-01-06,120,27,0
PRD_0020,STR_005,2025-01-06,91,38,0
PRD_0021,STR_005,2025-01-06,181,35,0
PRD_0022,STR_005,2025-01-06,165,46,0
PRD_0023,STR_005,2025-01-06,31,40,1
PRD_0024,STR_005,2025-01-06,45,21,0
PRD_0025,STR_005,2025-01-06,57,28,0
PRD_0026,STR_005,2025-01-06,105,32,0
PRD_0027,STR_005,2025-01-06,12,40,1
PRD_0028,STR_005,2025-01-06,213,24,0
PRD_0029,STR_005,2025-01-06,140,45,0
PRD_0030,STR_005,2025-01-06,63,29,0
PRD_0031,STR_005,2025-01-06,231,30,0
PRD_0032,STR_005,2025-01-06,204,22,0
PRD_0033,STR_005,2025-01-06,78,46,0
PRD_0034,STR_005,2025-01-06,207,26,0
PRD_0035,STR_005,2025-01-06,102,37,0
PRD_0036,STR_005,2025-01-06,203,36,0
PRD_0037,STR_005,2025-01-06,137,34,0
PRD_0038,STR_005,2025-01-06,89,26,0
PRD_0039,STR_005,2025-01-06,217,46,0
PRD_0040,STR_005,2025-01-06,16,23,1
PRD_0001,STR_006,2025-01-06,126,34,0
PRD_0002,STR_006,2025-01-06,54,40,0
PRD_0003,STR_006,2025-01-06,138,40,0
PRD_0004,STR_006,2025-01-06,89,47,0
PRD_0005,STR_006,2025-01-06,30,45,1
PRD_0006,STR_006,2025-01-06,100,29,0
PRD_0007,STR_006,2025-01-06,151,21,0
PRD_0008,STR_006,2025-01-06,56,49,0
PRD_0009,STR_006,2025-01-06,113,32,0
PRD_0010,STR_006,2025-01-06,207,40,0
PRD_0011,STR_006,2025-01-06,47,30,0
PRD_0012,STR_006,2025-01-06,16,43,1
PRD_0013,STR_006,2025-01-06,125,23,0
PRD_0014,STR_006,2025-01-06,38,40,1
PRD_0015,STR_006,2025-01-06,24,29,1
PRD_0016,STR_006,2025-01-06,100,27,0
PRD_0017,STR_006,2025-01-06,70,48,0
PRD_0018,STR_006,2025-01-06,222,35,0
PRD_0019,STR_006,2025-01-06,96,43,0
PRD_0020,STR_006,2025-01-06,131,31,0
PRD_0021,STR_006,2025-01-06,157,48,0
PRD_0022,STR_006,2025-01-06,40,37,0
PRD_0023,STR_006,2025-01-06,76,33,0
PRD_0024,STR_006,2025-01-06,98,41,0
PRD_0025,STR_006,2025-01-06,190,23,0
PRD_0026,STR_006,2025-01-06,116,26,0
PRD_0027,STR_006,2025-01-06,108,32,0
PRD_0028,STR_006,2025-01-06,230,34,0
PRD_0029,STR_006,2025-01-06,142,46,0
PRD_0030,STR_006,2025-01-06,23,32,1
PRD_0031,STR_006,2025-01-06,148,27,0
PRD_0032,STR_006,2025-01-06,120,24,0
PRD_0033,STR_006,2025-01-06,79,34,0
PRD_0034,STR_006,2025-01-06,199,31,0
PRD_0035,STR_006,2025-01-06,111,30,0
PRD_0036,STR_006,2025-01-06,25,28,1
PRD_0037,STR_006,2025-01-06,209,39,0
PRD_0038,STR_006,2025-01-06,58,49,0
PRD_0039,STR_006,2025-01-06,220,30,0
PRD_0040,STR_006,2025-01-06,47,21,0
PRD_0001,STR_007,2025-01-06,126,35,0
PRD_0002,STR_007,2025-01-06,176,22,0
PRD_0003,STR_007,2025-01-06,37,26,0
PRD_0004,STR_007,2025-01-06,169,44,0
PRD_0005,STR_007,2025-01-06,234,49,0
PRD_0006,STR_007,2025-01-06,184,24,0
PRD_0007,STR_007,2025-01-06,175,42,0
PRD_0008,STR_007,2025-01-06,12,31,1
PRD_0009,STR_007,2025-01-06,149,34,0
PRD_0010,STR_007,2025-01-06,68,37,0
PRD_0011,STR_007,2025-01-06,148,44,0
PRD_0012,STR_007,2025-01-06,66,41,0
PRD_0013,STR_007,2025-01-06,62,35,0
PRD_0014,STR_007,2025-01-06,167,22,0
PRD_0015,STR_007,2025-01-06,145,28,0
PRD_0016,STR_007,2025-01-06,157,43,0
PRD_0017,STR_007,2025-01-06,239,32,0
PRD_0018,STR_007,2025-01-06,121,34,0
PRD_0019,STR_007,2025-01-06,113,37,0
PRD_0020,STR_007,2025-01-06,203,48,0
PRD_0021,STR_007,2025-01-06,34,22,0
PRD_0022,STR_007,2025-01-06,88,39,0
PRD_0023,STR_007,2025-01-06,60,21,0
PRD_0024,STR_007,2025-01-06,190,42,0
PRD_0025,STR_007,2025-01-06,198,48,0
PRD_0026,STR_007,2025-01-06,10,20,1
PRD_0027,STR_007,2025-01-06,232,37,0
PRD_0028,STR_007,2025-01-06,62,22,0
PRD_0029,STR_007,2025-01-06,165,29,0
PRD_0030,STR_007,2025-01-06,202,40,0
PRD_0031,STR_007,2025-01-06,154,34,0
PRD_0032,STR_007,2025-01-06,111,36,0
PRD_0033,STR_007,2025-01-06,180,30,0
PRD_0034,STR_007,2025-01-06,17,29,1
PRD_0035,STR_007,2025-01-06,50,49,0
PRD_0036,STR_007,2025-01-06,142,21,0
PRD_0037,STR_007,2025-01-06,229,23,0
PRD_0038,STR_007,2025-01-06,238,23,0
PRD_0039,STR_007,2025-01-06,144,32,0
PRD_0040,STR_007,2025-01-06,91,20,0
PRD_0001,STR_008,2025-01-06,175,44,0
PRD_0002,STR_008,2025-01-06,27,27,1
PRD_0003,STR_008,2025-01-06,5,28,1
PRD_0004,STR_008,2025-01-06,30,39,1
PRD_0005,STR_008,2025-01-06,219,29,0
PRD_0006,STR_008,2025-01-06,126,27,0
PRD_0007,STR_008,2025-01-06,242,28,0
PRD_0008,STR_008,2025-01-06,101,35,0
PRD_0009,STR_008,2025-01-06,152,20,0
PRD_0010,STR_008,2025-01-06,25,20,0
PRD_0011,STR_008,2025-01-06,246,37,0
PRD_0012,STR_008,2025-01-06,92,40,0
PRD_0013,STR_008,2025-01-06,173,42,0
PRD_0014,STR_008,2025-01-06,210,25,0
PRD_0015,STR_008,2025-01-06,85,38,0
PRD_0016,STR_008,2025-01-06,65,42,0
PRD_0017,STR_008,2025-01-06,70,24,0
PRD_0018,STR_008,2025-01-06,42,47,1
PRD_0019,STR_008,2025-01-06,34,35,1
PRD_0020,STR_008,2025-01-06,72,34,0
PRD_0021,STR_008,2025-01-06,206,37,0
PRD_0022,STR_008,2025-01-06,248,32,0
PRD_0023,STR_008,2025-01-06,6,25,1
PRD_0024,STR_008,2025-01-06,126,26,0
PRD_0025,STR_008,2025-01-06,145,24,0
PRD_0026,STR_008,2025-01-06,60,35,0
PRD_0027,STR_008,2025-01-06,202,48,0
PRD_0028,STR_008,2025-01-06,121,42,0
PRD_0029,STR_008,2025-01-06,10,27,1
PRD_0030,STR_008,2025-01-06,66,43,0
PRD_0031,STR_008,2025-01-06,154,47,0
PRD_0032,STR_008,2025-01-06,174,43,0
PRD_0033,STR_008,2025-01-06,25,47,1
PRD_0034,STR_008,2025-01-06,27,30,1
PRD_0035,STR_008,2025-01-06,46,37,0
PRD_0036,STR_008,2025-01-06,49,48,0
PRD_0037,STR_008,2025-01-06,100,36,0
PRD_0038,STR_008,2025-01-06,55,21,0
PRD_0039,STR_008,2025-01-06,151,26,0
PRD_0040,STR_008,2025-01-06,157,33,0
PRD_0001,STR_009,2025-01-06,141,24,0
PRD_0002,STR_009,2025-01-06,23,39,1
PRD_0003,STR_009,2025-01-06,45,24,0
PRD_0004,STR_009,2025-01-06,99,27,0
PRD_0005,STR_009,2025-01-06,100,36,0
PRD_0006,STR_009,2025-01-06,195,47,0
PRD_0007,STR_009,2025-01-06,109,38,0
PRD_0008,STR_009,2025-01-06,146,45,0
PRD_0009,STR_009,2025-01-06,131,26,0
PRD_0010,STR_009,2025-01-06,109,32,0
PRD_0011,STR_009,2025-01-06,180,25,0
PRD_0012,STR_009,2025-01-06,224,40,0
PRD_0013,STR_009,2025-01-06,134,32,0
PRD_0014,STR_009,2025-01-06,139,43,0
PRD_0015,STR_009,2025-01-06,19,39,1
PRD_0016,STR_009,2025-01-06,167,23,0
PRD_0017,STR_009,2025-01-06,36,35,0
PRD_0018,STR_009,2025-01-06,106,25,0
PRD_0019,STR_009,2025-01-06,138,39,0
PRD_0020,STR_009,2025-01-06,42,27,0
PRD_0021,STR_009,2025-01-06,45,44,0
PRD_0022,STR_009,2025-01-06,30,28,0
PRD_0023,STR_009,2025-01-06,229,24,0
PRD_0024,STR_009,2025-01-06,151,49,0
PRD_0025,STR_009,2025-01-06,130,47,0
PRD_0026,STR_009,2025-01-06,243,32,0
PRD_0027,STR_009,2025-01-06,42,21,0
PRD_0028,STR_009,2025-01-06,87,48,0
PRD_0029,STR_009,2025-01-06,215,34,0
PRD_0030,STR_009,2025-01-06,52,36,0
PRD_0031,STR_009,2025-01-06,205,34,0
PRD_0032,STR_009,2025-01-06,121,45,0
PRD_0033,STR_009,2025-01-06,20,26,1
PRD_0034,STR_009,2025-01-06,200,33,0
PRD_0035,STR_009,2025-01-06,165,22,0
PRD_0036,STR_009,2025-01-06,146,38,0
PRD_0037,STR_009,2025-01-06,18,45,1
PRD_0038,STR_009,2025-01-06,112,25,0
PRD_0039,STR_009,2025-01-06,145,24,0
PRD_0040,STR_009,2025-01-06,80,26,0
PRD_0001,STR_010,2025-01-06,37,20,0
PRD_0002,STR_010,2025-01-06,31,28,0
PRD_0003,STR_010,2025-01-06,79,47,0
PRD_0004,STR_010,2025-01-06,217,23,0
PRD_0005,STR_010,2025-01-06,224,24,0
PRD_0006,STR_010,2025-01-06,182,34,0
PRD_0007,STR_010,2025-01-06,180,35,0
PRD_0008,STR_010,2025-01-06,5,26,1
PRD_0009,STR_010,2025-01-06,79,45,0
PRD_0010,STR_010,2025-01-06,158,31,0
PRD_0011,STR_010,2025-01-06,173,45,0
PRD_0012,STR_010,2025-01-06,168,29,0
PRD_0013,STR_010,2025-01-06,216,48,0
PRD_0014,STR_010,2025-01-06,224,39,0
PRD_0015,STR_010,2025-01-06,185,36,0
PRD_0016,STR_010,2025-01-06,76,47,0
PRD_0017,STR_010,2025-01-06,197,31,0
PRD_0018,STR_010,2025-01-06,103,31,0
PRD_0019,STR_010,2025-01-06,133,36,0
PRD_0020,STR_010,2025-01-06,138,31,0
PRD_0021,STR_010,2025-01-06,84,40,0
PRD_0022,STR_010,2025-01-06,242,32,0
PRD_0023,STR_010,2025-01-06,8,26,1
PRD_0024,STR_010,2025-01-06,122,43,0
PRD_0025,STR_010,2025-01-06,11,23,1
PRD_0026,STR_010,2025-01-06,112,37,0
PRD_0027,STR_010,2025-01-06,24,21,0
PRD_0028,STR_010,2025-01-06,53,41,0
PRD_0029,STR_010,2025-01-06,37,23,0
PRD_0030,STR_010,2025-01-06,175,31,0
PRD_0031,STR_010,2025-01-06,81,29,0
PRD_0032,STR_010,2025-01-06,71,44,0
PRD_0033,STR_010,2025-01-06,110,37,0
PRD_0034,STR_010,2025-01-06,96,28,0
PRD_0035,STR_010,2025-01-06,96,36,0
PRD_0036,STR_010,2025-01-06,136,33,0
PRD_0037,STR_010,2025-01-06,14,26,1
PRD_0038,STR_010,2025-01-06,28,27,0
PRD_0039,STR_010,2025-01-06,223,33,0
PRD_0040,STR_010,2025-01-06,236,40,0
PRD_0001,STR_001,2025-01-11,154,31,0
PRD_0002,STR_001,2025-01-11,144,46,0
PRD_0003,STR_001,2025-01-11,34,48,1
PRD_0004,STR_001,2025-01-11,27,45,1
PRD_0005,STR_001,2025-01-11,8,25,1
PRD_0006,STR_001,2025-01-11,116,43,0
PRD_0007,STR_001,2025-01-11,59,32,0
PRD_0008,STR_001,2025-01-11,153,31,0
PRD_0009,STR_001,2025-01-11,20,39,1
PRD_0010,STR_001,2025-01-11,246,33,0
PRD_0011,STR_001,2025-01-11,158,34,0
PRD_0012,STR_001,2025-01-11,9,22,1
PRD_0013,STR_001,2025-01-11,222,47,0
PRD_0014,STR_001,2025-01-11,187,49,0
PRD_0015,STR_001,2025-01-11,50,42,0
PRD_0016,STR_001,2025-01-11,98,21,0
PRD_0017,STR_001,2025-01-11,157,31,0
PRD_0018,STR_001,2025-01-11,170,48,0
PRD_0019,STR_001,2025-01-11,173,49,0
PRD_0020,STR_001,2025-01-11,225,26,0
PRD_0021,STR_001,2025-01-11,74,45,0
PRD_0022,STR_001,2025-01-11,239,26,0
PRD_0023,STR_001,2025-01-11,220,21,0
PRD_0024,STR_001,2025-01-11,176,34,0
PRD_0025,STR_001,2025-01-11,71,43,0
PRD_0026,STR_001,2025-01-11,175,42,0
PRD_0027,STR_001,2025-01-11,127,42,0
PRD_0028,STR_001,2025-01-11,124,36,0
PRD_0029,STR_001,2025-01-11,174,23,0
PRD_0030,STR_001,2025-01-11,186,42,0
PRD_0031,STR_001,2025-01-11,145,40,0
PRD_0032,STR_001,2025-01-11,150,49,0
PRD_0033,STR_001,2025-01-11,20,22,1
PRD_0034,STR_001,2025-01-11,5,37,1
PRD_0035,STR_001,2025-01-11,42,49,1
PRD_0036,STR_001,2025-01-11,108,22,0
PRD_0037,STR_001,2025-01-11,233,38,0
PRD_0038,STR_001,2025-01-11,241,20,0
PRD_0039,STR_001,2025-01-11,246,44,0
PRD_0040,STR_001,2025-01-11,103,25,0
PRD_0001,STR_002,2025-01-11,73,30,0
PRD_0002,STR_002,2025-01-11,208,45,0
PRD_0003,STR_002,2025-01-11,115,22,0
PRD_0004,STR_002,2025-01-11,219,28,0
PRD_0005,STR_002,2025-01-11,36,46,1
PRD_0006,STR_002,2025-01-11,235,45,0
PRD_0007,STR_002,2025-01-11,109,39,0
PRD_0008,STR_002,2025-01-11,56,34,0
PRD_0009,STR_002,2025-01-11,192,46,0
PRD_0010,STR_002,2025-01-11,22,33,1
PRD_0011,STR_002,2025-01-11,205,30,0
PRD_0012,STR_002,2025-01-11,141,31,0
PRD_0013,STR_002,2025-01-11,101,47,0
PRD_0014,STR_002,2025-01-11,86,39,0
PRD_0015,STR_002,2025-01-11,183,46,0
PRD_0016,STR_002,2025-01-11,158,36,0
PRD_0017,STR_002,2025-01-11,34,21,0
PRD_0018,STR_002,2025-01-11,5,40,1
PRD_0019,STR_002,2025-01-11,201,34,0
PRD_0020,STR_002,2025-01-11,104,46,0
PRD_0021,STR_002,2025-01-11,13,42,1
PRD_0022,STR_002,2025-01-11,78,30,0
PRD_0023,STR_002,2025-01-11,189,49,0
PRD_0024,STR_002,2025-01-11,241,29,0
PRD_0025,STR_002,2025-01-11,228,28,0
PRD_0026,STR_002,2025-01-11,166,22,0
PRD_0027,STR_002,2025-01-11,9,48,1
PRD_0028,STR_002,2025-01-11,115,39,0
PRD_0029,STR_002,2025-01-11,66,36,0
PRD_0030,STR_002,2025-01-11,178,20,0
PRD_0031,STR_002,2025-01-11,220,39,0
PRD_0032,STR_002,2025-01-11,127,42,0
PRD_0033,STR_002,2025-01-11,101,22,0
PRD_0034,STR_002,2025-01-11,191,34,0
PRD_0035,STR_002,2025-01-11,50,48,0
PRD_0036,STR_002,2025-01-11,224,21,0
PRD_0037,STR_002,2025-01-11,207,45,0
PRD_0038,STR_002,2025-01-11,180,21,0
PRD_0039,STR_002,2025-01-11,140,35,0
PRD_0040,STR_002,2025-01-11,89,38,0
PRD_0001,STR_003,2025-01-11,98,29,0
PRD_0002,STR_003,2025-01-11,218,33,0
PRD_0003,STR_003,2025-01-11,194,40,0
PRD_0004,STR_003,2025-01-11,69,48,0
PRD_0005,STR_003,2025-01-11,66,40,0
PRD_0006,STR_003,2025-01-11,247,24,0
PRD_0007,STR_003,2025-01-11,23,21,0
PRD_0008,STR_003,2025-01-11,132,28,0
PRD_0009,STR_003,2025-01-11,93,35,0
PRD_0010,STR_003,2025-01-11,73,41,0
PRD_0011,STR_003,2025-01-11,192,22,0
PRD_0012,STR_003,2025-01-11,123,42,0
PRD_0013,STR_003,2025-01-11,22,37,1
PRD_0014,STR_003,2025-01-11,46,45,0
PRD_0015,STR_003,2025-01-11,38,24,0
PRD_0016,STR_003,2025-01-11,166,41,0
PRD_0017,STR_003,2025-01-11,124,22,0
PRD_0018,STR_003,2025-01-11,77,45,0
PRD_0019,STR_003,2025-01-11,247,26,0
PRD_0020,STR_003,2025-01-11,212,23,0
PRD_0021,STR_003,2025-01-11,56,24,0
PRD_0022,STR_003,2025-01-11,231,22,0
PRD_0023,STR_003,2025-01-11,149,28,0
PRD_0024,STR_003,2025-01-11,100,35,0
PRD_0025,STR_003,2025-01-11,130,22,0
PRD_0026,STR_003,2025-01-11,94,20,0
PRD_0027,STR_003,2025-01-11,99,33,0
PRD_0028,STR_003,2025-01-11,67,48,0
PRD_0029,STR_003,2025-01-11,220,38,0
PRD_0030,STR_003,2025-01-11,205,21,0
PRD_0031,STR_003,2025-01-11,246,21,0
PRD_0032,STR_003,2025-01-11,151,48,0
PRD_0033,STR_003,2025-01-11,138,43,0
PRD_0034,STR_003,2025-01-11,186,28,0
PRD_0035,STR_003,2025-01-11,60,28,0
PRD_0036,STR_003,2025-01-11,51,29,0
PRD_0037,STR_003,2025-01-11,17,31,1
PRD_0038,STR_003,2025-01-11,209,31,0
PRD_0039,STR_003,2025-01-11,189,26,0
PRD_0040,STR_003,2025-01-11,169,48,0
PRD_0001,STR_004,2025-01-11,78,31,0
PRD_0002,STR_004,2025-01-11,53,48,0
PRD_0003,STR_004,2025-01-11,72,32,0
PRD_0004,STR_004,2025-01-11,232,38,0
PRD_0005,STR_004,2025-01-11,18,45,1
PRD_0006,STR_004,2025-01-11,115,31,0
PRD_0007,STR_004,2025-01-11,183,22,0
PRD_0008,STR_004,2025-01-11,42,46,1
PRD_0009,STR_004,2025-01-11,93,45,0
PRD_0010,STR_004,2025-01-11,97,27,0
PRD_0011,STR_004,2025-01-11,48,39,0
PRD_0012,STR_004,2025-01-11,128,38,0
PRD_0013,STR_004,2025-01-11,202,20,0
PRD_0014,STR_004,2025-01-11,33,22,0
PRD_0015,STR_004,2025-01-11,36,34,0
PRD_0016,STR_004,2025-01-11,168,44,0
PRD_0017,STR_004,2025-01-11,168,42,0
PRD_0018,STR_004,2025-01-11,6,35,1
PRD_0019,STR_004,2025-01-11,131,31,0
PRD_0020,STR_004,2025-01-11,118,45,0
PRD_0021,STR_004,2025-01-11,15,38,1
PRD_0022,STR_004,2025-01-11,57,20,0
PRD_0023,STR_004,2025-01-11,67,46,0
PRD_0024,STR_004,2025-01-11,71,27,0
PRD_0025,STR_004,2025-01-11,198,22,0
PRD_0026,STR_004,2025-01-11,135,41,0
PRD_0027,STR_004,2025-01-11,77,39,0
PRD_0028,STR_004,2025-01-11,91,33,0
PRD_0029,STR_004,2025-01-11,40,29,0
PRD_0030,STR_004,2025-01-11,247,44,0
PRD_0031,STR_004,2025-01-11,195,37,0
PRD_0032,STR_004,2025-01-11,161,23,0
PRD_0033,STR_004,2025-01-11,123,40,0
PRD_0034,STR_004,2025-01-11,65,27,0
PRD_0035,STR_004,2025-01-11,230,44,0
PRD_0036,STR_004,2025-01-11,168,34,0
PRD_0037,STR_004,2025-01-11,128,33,0
PRD_0038,STR_004,2025-01-11,70,44,0
PRD_0039,STR_004,2025-01-11,121,40,0
PRD_0040,STR_004,2025-01-11,199,42,0
PRD_0001,STR_005,2025-01-11,193,32,0
PRD_0002,STR_005,2025-01-11,165,28,0
PRD_0003,STR_005,2025-01-11,144,33,0
PRD_0004,STR_005,2025-01-11,95,27,0
PRD_0005,STR_005,2025-01-11,206,24,0
PRD_0006,STR_005,2025-01-11,40,47,1
PRD_0007,STR_005,2025-01-11,43,43,1
PRD_0008,STR_005,2025-01-11,39,31,0
PRD_0009,STR_005,2025-01-11,166,22,0
PRD_0010,STR_005,2025-01-11,34,49,1
PRD_0011,STR_005,2025-01-11,107,39,0
PRD_0012,STR_005,2025-01-11,15,29,1
PRD_0013,STR_005,2025-01-11,149,34,0
PRD_0014,STR_005,2025-01-11,112,46,0
PRD_0015,STR_005,2025-01-11,248,24,0
PRD_0016,STR_005,2025-01-11,111,20,0
PRD_0017,STR_005,2025-01-11,164,33,0
PRD_0018,STR_005,2025-01-11,185,28,0
PRD_0019,STR_005,2025-01-11,225,34,0
PRD_0020,STR_005,2025-01-11,152,43,0
PRD_0021,STR_005,2025-01-11,225,40,0
PRD_0022,STR_005,2025-01-11,175,45,0
PRD_0023,STR_005,2025-01-11,142,38,0
PRD_0024,STR_005,2025-01-11,191,49,0
PRD_0025,STR_005,2025-01-11,90,46,0
PRD_0026,STR_005,2025-01-11,60,42,0
PRD_0027,STR_005,2025-01-11,230,49,0
PRD_0028,STR_005,2025-01-11,140,27,0
PRD_0029,STR_005,2025-01-11,34,44,1
PRD_0030,STR_005,2025-01-11,196,36,0
PRD_0031,STR_005,2025-01-11,249,33,0
PRD_0032,STR_005,2025-01-11,160,32,0
PRD_0033,STR_005,2025-01-11,207,36,0
PRD_0034,STR_005,2025-01-11,179,20,0
PRD_0035,STR_005,2025-01-11,220,21,0
PRD_0036,STR_005,2025-01-11,153,34,0
PRD_0037,STR_005,2025-01-11,211,36,0
PRD_0038,STR_005,2025-01-11,222,20,0
PRD_0039,STR_005,2025-01-11,83,46,0
PRD_0040,STR_005,2025-01-11,224,28,0
PRD_0001,STR_006,2025-01-11,58,46,0
PRD_0002,STR_006,2025-01-11,235,34,0
PRD_0003,STR_006,2025-01-11,207,30,0
PRD_0004,STR_006,2025-01-11,11,46,1
PRD_0005,STR_006,2025-01-11,76,24,0
PRD_0006,STR_006,2025-01-11,102,33,0
PRD_0007,STR_006,2025-01-11,98,41,0
PRD_0008,STR_006,2025-01-11,99,46,0
PRD_0009,STR_006,2025-01-11,59,32,0
PRD_0010,STR_006,2025-01-11,71,28,0
PRD_0011,STR_006,2025-01-11,199,40,0
PRD_0012,STR_006,2025-01-11,165,35,0
PRD_0013,STR_006,2025-01-11,26,49,1
PRD_0014,STR_006,2025-01-11,217,21,0
PRD_0015,STR_006,2025-01-11,51,43,0
PRD_0016,STR_006,2025-01-11,129,42,0
PRD_0017,STR_006,2025-01-11,213,26,0
PRD_0018,STR_006,2025-01-11,96,33,0
PRD_0019,STR_006,2025-01-11,62,31,0
PRD_0020,STR_006,2025-01-11,218,39,0
PRD_0021,STR_006,2025-01-11,176,39,0
PRD_0022,STR_006,2025-01-11,74,25,0
PRD_0023,STR_006,2025-01-11,115,37,0
PRD_0024,STR_006,2025-01-11,90,47,0
PRD_0025,STR_006,2025-01-11,140,23,0
PRD_0026,STR_006,2025-01-11,220,31,0
PRD_0027,STR_006,2025-01-11,6,38,1
PRD_0028,STR_006,2025-01-11,27,31,1
PRD_0029,STR_006,2025-01-11,226,25,0
PRD_0030,STR_006,2025-01-11,184,31,0
PRD_0031,STR_006,2025-01-11,244,38,0
PRD_0032,STR_006,2025-01-11,25,40,1
PRD_0033,STR_006,2025-01-11,231,38,0
PRD_0034,STR_006,2025-01-11,119,42,0
PRD_0035,STR_006,2025-01-11,211,34,0
PRD_0036,STR_006,2025-01-11,181,38,0
PRD_0037,STR_006,2025-01-11,160,46,0
PRD_0038,STR_006,2025-01-11,241,47,0
PRD_0039,STR_006,2025-01-11,119,38,0
PRD_0040,STR_006,2025-01-11,172,31,0
PRD_0001,STR_007,2025-01-11,27,32,1
PRD_0002,STR_007,2025-01-11,88,29,0
PRD_0003,STR_007,2025-01-11,46,40,0
PRD_0004,STR_007,2025-01-11,203,46,0
PRD_0005,STR_007,2025-01-11,242,28,0
PRD_0006,STR_007,2025-01-11,235,20,0
PRD_0007,STR_007,2025-01-11,189,35,0
PRD_0008,STR_007,2025-01-11,230,22,0
PRD_0009,STR_007,2025-01-11,232,26,0
PRD_0010,STR_007,2025-01-11,145,36,0
PRD_0011,STR_007,2025-01-11,66,40,0
PRD_0012,STR_007,2025-01-11,5,20,1
PRD_0013,STR_007,2025-01-11,249,48,0
PRD_0014,STR_007,2025-01-11,53,37,0
PRD_0015,STR_007,2025-01-11,108,31,0
PRD_0016,STR_007,2025-01-11,168,20,0
PRD_0017,STR_007,2025-01-11,230,21,0
PRD_0018,STR_007,2025-01-11,159,27,0
PRD_0019,STR_007,2025-01-11,104,45,0
PRD_0020,STR_007,2025-01-11,87,41,0
PRD_0021,STR_007,2025-01-11,19,41,1
PRD_0022,STR_007,2025-01-11,225,28,0
PRD_0023,STR_007,2025-01-11,244,38,0
PRD_0024,STR_007,2025-01-11,36,28,0
PRD_0025,STR_007,2025-01-11,175,41,0
PRD_0026,STR_007,2025-01-11,47,42,0
PRD_0027,STR_007,2025-01-11,97,34,0
PRD_0028,STR_007,2025-01-11,211,30,0
PRD_0029,STR_007,2025-01-11,161,34,0
PRD_0030,STR_007,2025-01-11,231,25,0
PRD_0031,STR_007,2025-01-11,162,24,0
PRD_0032,STR_007,2025-01-11,74,38,0
PRD_0033,STR_007,2025-01-11,98,41,0
PRD_0034,STR_007,2025-01-11,141,46,0
PRD_0035,STR_007,2025-01-11,44,29,0
PRD_0036,STR_007,2025-01-11,7,31,1
PRD_0037,STR_007,2025-01-11,89,35,0
PRD_0038,STR_007,2025-01-11,196,24,0
PRD_0039,STR_007,2025-01-11,175,37,0
PRD_0040,STR_007,2025-01-11,99,41,0
PRD_0001,STR_008,2025-01-11,60,34,0
PRD_0002,STR_008,2025-01-11,120,29,0
PRD_0003,STR_008,2025-01-11,92,26,0
PRD_0004,STR_008,2025-01-11,136,35,0
PRD_0005,STR_008,2025-01-11,7,44,1
PRD_0006,STR_008,2025-01-11,50,44,0
PRD_0007,STR_008,2025-01-11,57,39,0
PRD_0008,STR_008,2025-01-11,69,31,0
PRD_0009,STR_008,2025-01-11,196,29,0
PRD_0010,STR_008,2025-01-11,100,47,0
PRD_0011,STR_008,2025-01-11,168,30,0
PRD_0012,STR_008,2025-01-11,228,26,0
PRD_0013,STR_008,2025-01-11,73,39,0
PRD_0014,STR_008,2025-01-11,20,24,1
PRD_0015,STR_008,2025-01-11,75,28,0
PRD_0016,STR_008,2025-01-11,209,23,0
PRD_0017,STR_008,2025-01-11,196,29,0
PRD_0018,STR_008,2025-01-11,74,47,0
PRD_0019,STR_008,2025-01-11,183,38,0
PRD_0020,STR_008,2025-01-11,104,38,0
PRD_0021,STR_008,2025-01-11,124,48,0
PRD_0022,STR_008,2025-01-11,189,29,0
PRD_0023,STR_008,2025-01-11,72,30,0
PRD_0024,STR_008,2025-01-11,28,40,1
PRD_0025,STR_008,2025-01-11,40,43,1
PRD_0026,STR_008,2025-01-11,7,21,1
PRD_0027,STR_008,2025-01-11,196,40,0
PRD_0028,STR_008,2025-01-11,94,41,0
PRD_0029,STR_008,2025-01-11,111,45,0
PRD_0030,STR_008,2025-01-11,194,39,0
PRD_0031,STR_008,2025-01-11,161,49,0
PRD_0032,STR_008,2025-01-11,245,24,0
PRD_0033,STR_008,2025-01-11,112,30,0
PRD_0034,STR_008,2025-01-11,8,49,1
PRD_0035,STR_008,2025-01-11,45,36,0
